event_time,event_type,product_id,price,user_id,user_session
2022-10-01 00:00:00 UTC,cart,5773203,2.62,463240011,26dd6e6e-4dac-4778-8d2c-92e149dab885
2022-10-01 00:00:03 UTC,cart,5773353,2.62,463240011,26dd6e6e-4dac-4778-8d2c-92e149dab885
2022-10-01 00:00:07 UTC,cart,5881589,13.48,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:07 UTC,cart,5723490,2.62,463240011,26dd6e6e-4dac-4778-8d2c-92e149dab885
2022-10-01 00:00:15 UTC,cart,5881449,0.56,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:16 UTC,cart,5857269,2.62,430174032,73dea1e7-664e-43f4-8b30-d32b9d5af04f
2022-10-01 00:00:19 UTC,cart,5739055,4.75,377667011,81326ac6-daa4-4f0a-b488-fd0956a78733
2022-10-01 00:00:24 UTC,cart,5825598,0.56,467916806,2f5b5546-b8cb-9ee7-7ecd-84276f8ef486
2022-10-01 00:00:25 UTC,cart,5698989,1.27,385985999,d30965e8-1101-44ab-b45d-cc1bb9fae694
2022-10-01 00:00:26 UTC,view,5875317,1.59,474232307,445f2b74-5e4c-427e-b7fa-6e0a28b156fe
2022-10-01 00:00:28 UTC,view,5692917,5.54,555446068,4257671a-efc8-4e58-96c2-3ab457916d78
2022-10-01 00:00:28 UTC,remove_from_cart,5834172,0.95,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:30 UTC,remove_from_cart,5809103,0.6,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:30 UTC,remove_from_cart,5809103,0.6,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:32 UTC,remove_from_cart,5779403,12.22,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:33 UTC,remove_from_cart,5779403,12.22,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:34 UTC,cart,5670337,2.38,546705258,3b5c65c0-bb1c-453b-b340-4ebf973a3136
2022-10-01 00:00:42 UTC,cart,5836522,0.4,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:43 UTC,cart,5836522,0.4,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:00:48 UTC,view,5819638,21.75,546705258,3b5c65c0-bb1c-453b-b340-4ebf973a3136
2022-10-01 00:00:48 UTC,cart,5859414,2.37,555442940,618f3d7d-2939-47ea-8f1d-07a4f97d0fe2
2022-10-01 00:00:53 UTC,view,5856191,24.44,507355498,944c7e9b-40bd-4112-a05b-81e73f37e0c0
2022-10-01 00:00:55 UTC,cart,5859413,2.37,555442940,618f3d7d-2939-47ea-8f1d-07a4f97d0fe2
2022-10-01 00:00:56 UTC,remove_from_cart,5881589,13.48,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:01:01 UTC,cart,5723518,2.62,430174032,c2bbd970-a5ad-42dd-a59b-f44276330b02
2022-10-01 00:01:02 UTC,remove_from_cart,5848908,1.9,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:01:03 UTC,cart,5677366,7.3,524009100,8bbff347-0be1-470e-8860-d9a75db965b2
2022-10-01 00:01:03 UTC,cart,5859411,2.37,555442940,618f3d7d-2939-47ea-8f1d-07a4f97d0fe2
2022-10-01 00:01:03 UTC,remove_from_cart,5729011,0.79,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:01:05 UTC,remove_from_cart,5858981,0.79,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:01:05 UTC,remove_from_cart,5858981,0.79,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:01:06 UTC,remove_from_cart,5857269,2.62,430174032,c2bbd970-a5ad-42dd-a59b-f44276330b02
2022-10-01 00:01:06 UTC,cart,5859410,2.37,555442940,618f3d7d-2939-47ea-8f1d-07a4f97d0fe2
2022-10-01 00:01:06 UTC,remove_from_cart,5728995,0.79,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
2022-10-01 00:01:07 UTC,remove_from_cart,5312,1.27,467916806,2f5b5546-b8cb-9ee7-7ecd-84276f8ef486
2022-10-01 00:01:07 UTC,remove_from_cart,5728995,0.79,429681830,49e8d843-adf3-428b-a2c3-fe8bc6a307c9
